277	724564	TN	20221	5	1315	1730	C4-204	0	25	NULL	NULL	BF4523
278	724564	TN	20221	6	1315	1730	C4-204	0	25	NULL	NULL	BF4523
279	724564	TN	20221	7	1315	1730	C4-204	0	25	NULL	NULL	BF4523
280	724565	TN	20221	2	1315	1730	C4-204	0	25	NULL	NULL	BF4523
281	724565	TN	20221	3	1315	1730	C4-204	0	25	NULL	NULL	BF4523
282	724565	TN	20221	4	1315	1730	C4-204	0	25	NULL	NULL	BF4523
283	724565	TN	20221	5	1315	1730	C4-204	0	25	NULL	NULL	BF4523
284	724565	TN	20221	6	1315	1730	C4-204	0	25	NULL	NULL	BF4523
285	724565	TN	20221	7	1315	1730	C4-204	0	25	NULL	NULL	BF4523
286	724566	TN	20221	2	1315	1730	C4-204	0	25	NULL	NULL	BF4523
287	724566	TN	20221	3	1315	1730	C4-204	0	25	NULL	NULL	BF4523
288	724566	TN	20221	4	1315	1730	C4-204	0	25	NULL	NULL	BF4523
289	724566	TN	20221	5	1315	1730	C4-204	0	25	NULL	NULL	BF4523
290	724566	TN	20221	6	1315	1730	C4-204	0	25	NULL	NULL	BF4523
291	724566	TN	20221	7	1315	1730	C4-204	0	25	NULL	NULL	BF4523
292	724567	TN	20221	2	1315	1730	C4-204	0	25	NULL	NULL	BF4523
293	724567	TN	20221	3	1315	1730	C4-204	0	25	NULL	NULL	BF4523
294	724567	TN	20221	4	1315	1730	C4-204	0	25	NULL	NULL	BF4523
295	724567	TN	20221	5	1315	1730	C4-204	0	25	NULL	NULL	BF4523
296	724567	TN	20221	6	1315	1730	C4-204	0	25	NULL	NULL	BF4523
297	724567	TN	20221	7	1315	1730	C4-204	0	25	NULL	NULL	BF4523
298	724568	TN	20221	2	1315	1730	C4-204	0	25	NULL	NULL	BF4523
299	724568	TN	20221	3	1315	1730	C4-204	0	25	NULL	NULL	BF4523
300	724568	TN	20221	4	1315	1730	C4-204	0	25	NULL	NULL	BF4523
301	724568	TN	20221	5	1315	1730	C4-204	0	25	NULL	NULL	BF4523
302	724568	TN	20221	6	1315	1730	C4-204	0	25	NULL	NULL	BF4523
